rank,numero_cnj,pid,score,ano_cnj,classe_nome,composite,link
2550,1001101-30.2018.4.01.3502,341886,0.8450,2018,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8450,https://voyager.was.dev.br/dashboard/processos/341886/
2551,1035299-40.2020.4.01.3400,1636122,0.8149,2020,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8449,https://voyager.was.dev.br/dashboard/processos/1636122/
2552,1000048-94.2025.4.01.0001,1537203,0.7399,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8449,https://voyager.was.dev.br/dashboard/processos/1537203/
2553,1022843-82.2025.4.01.3400,1123577,0.7398,2025,Cumprimento de Sentença de Ações Coletivas,0.8448,https://voyager.was.dev.br/dashboard/processos/1123577/
2554,1101926-84.2024.4.01.3400,1631830,0.7548,2024,Cumprimento de Sentença de Ações Coletivas,0.8448,https://voyager.was.dev.br/dashboard/processos/1631830/
2555,1009153-73.2022.4.01.3502,865662,0.7848,2022,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8448,https://voyager.was.dev.br/dashboard/processos/865662/
2556,1001698-71.2024.4.01.3507,510185,0.7547,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8447,https://voyager.was.dev.br/dashboard/processos/510185/
2557,0001656-77.2016.4.01.3100,248850,0.8747,2016,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8447,https://voyager.was.dev.br/dashboard/processos/248850/
2558,1000966-86.2026.4.01.3906,1396247,0.7247,2026,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8447,https://voyager.was.dev.br/dashboard/processos/1396247/
2559,1001352-19.2026.4.01.4003,1312645,0.7247,2026,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8447,https://voyager.was.dev.br/dashboard/processos/1312645/
2560,1095485-33.2023.4.01.3300,1360922,0.7696,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8446,https://voyager.was.dev.br/dashboard/processos/1360922/
2561,1085266-58.2023.4.01.3300,384774,0.7696,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8446,https://voyager.was.dev.br/dashboard/processos/384774/
2562,1000386-12.2023.4.01.3502,206085,0.7696,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8446,https://voyager.was.dev.br/dashboard/processos/206085/
2563,1119646-98.2023.4.01.3400,1668166,0.7696,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8446,https://voyager.was.dev.br/dashboard/processos/1668166/
2564,1001435-88.2023.4.01.3502,246892,0.7695,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8445,https://voyager.was.dev.br/dashboard/processos/246892/
2565,1000683-48.2025.4.01.3502,1619018,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1619018/
2566,1003883-54.2025.4.01.3602,1390389,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1390389/
2567,1021392-22.2025.4.01.3400,1534185,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1534185/
2568,1000634-98.2025.4.01.3310,1422908,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1422908/
2569,1003302-09.2025.4.01.3903,1512282,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1512282/
2570,1049884-33.2025.4.01.3300,1367152,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1367152/
2571,1004281-19.2025.4.01.3305,1502420,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1502420/
2572,1001123-69.2025.4.01.4302,1530202,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1530202/
2573,1001585-95.2025.4.01.3309,1418209,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1418209/
2574,1024051-83.2025.4.01.3600,1360953,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1360953/
2575,1004018-69.2025.4.01.3504,1534307,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1534307/
2576,1004206-62.2025.4.01.3504,1516189,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1516189/
2577,1006061-64.2025.4.01.3702,1516355,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1516355/
2578,1003601-98.2025.4.01.3704,1379869,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1379869/
2579,1008812-42.2025.4.01.3502,2413802,0.7394,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/2413802/
2580,1003661-56.2025.4.01.3903,1421440,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1421440/
2581,1000960-61.2025.4.01.3503,1667054,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1667054/
2582,1041345-60.2025.4.01.3500,1513338,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1513338/
2583,1001159-80.2025.4.01.3310,1392844,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1392844/
2584,1005250-04.2025.4.01.3315,1426624,0.7394,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8444,https://voyager.was.dev.br/dashboard/processos/1426624/
2585,1002818-14.2022.4.01.3704,1378915,0.7843,2022,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8443,https://voyager.was.dev.br/dashboard/processos/1378915/
2586,1045535-08.2021.4.01.3500,11339,0.7993,2021,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8443,https://voyager.was.dev.br/dashboard/processos/11339/
2587,1004039-02.2025.4.01.3001,1804325,0.7392,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8442,https://voyager.was.dev.br/dashboard/processos/1804325/
2588,1020106-55.2020.4.01.3700,1510524,0.8142,2020,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8442,https://voyager.was.dev.br/dashboard/processos/1510524/
2589,1015219-14.2022.4.01.3100,1391235,0.7842,2022,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8442,https://voyager.was.dev.br/dashboard/processos/1391235/
2590,1000144-53.2019.4.01.4000,252954,0.8292,2019,CUMPRIMENTO DE SENTENÇA,0.8442,https://voyager.was.dev.br/dashboard/processos/252954/
2591,1007407-09.2023.4.01.3900,1076024,0.7691,2023,CUMPRIMENTO DE SENTENçA,0.8441,https://voyager.was.dev.br/dashboard/processos/1076024/
2592,1027785-76.2024.4.01.3600,1618231,0.7540,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/1618231/
2593,1008421-24.2024.4.01.3502,2415639,0.7540,2024,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/2415639/
2594,1003335-78.2024.4.01.3500,436492,0.7540,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/436492/
2595,1001770-34.2024.4.01.3903,1422862,0.7540,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/1422862/
2596,1008911-77.2024.4.01.4300,1536508,0.7540,2024,CUMPRIMENTO DE SENTENÇA,0.8440,https://voyager.was.dev.br/dashboard/processos/1536508/
2597,1000598-38.2024.4.01.3101,1631820,0.7540,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/1631820/
2598,1094366-91.2024.4.01.3400,1717758,0.7540,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/1717758/
2599,1004767-87.2024.4.01.3903,1421793,0.7540,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/1421793/
2600,1080672-55.2024.4.01.3400,1719997,0.7540,2024,CUMPRIMENTO DE SENTENÇA DE AÇÕES COLETIVAS,0.8440,https://voyager.was.dev.br/dashboard/processos/1719997/
2601,1004558-60.2024.4.01.3502,519356,0.7540,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8440,https://voyager.was.dev.br/dashboard/processos/519356/
2602,1007840-87.2025.4.01.3400,1393860,0.7389,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8439,https://voyager.was.dev.br/dashboard/processos/1393860/
2603,0000752-87.2018.4.01.4102,1385838,0.8439,2018,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8439,https://voyager.was.dev.br/dashboard/processos/1385838/
2604,1007769-83.2024.4.01.3703,1375092,0.7538,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8438,https://voyager.was.dev.br/dashboard/processos/1375092/
2605,1002809-42.2023.4.01.3502,400974,0.7687,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8437,https://voyager.was.dev.br/dashboard/processos/400974/
2606,1004776-16.2023.4.01.3505,1497377,0.7687,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8437,https://voyager.was.dev.br/dashboard/processos/1497377/
2607,1006113-10.2023.4.01.3903,1422910,0.7687,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8437,https://voyager.was.dev.br/dashboard/processos/1422910/
2608,1000296-45.2026.4.01.3907,1398188,0.7236,2026,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8436,https://voyager.was.dev.br/dashboard/processos/1398188/
2609,1001567-39.2023.4.01.3602,1130973,0.7685,2023,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8435,https://voyager.was.dev.br/dashboard/processos/1130973/
2610,1006733-58.2023.4.01.3600,319928,0.7684,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8434,https://voyager.was.dev.br/dashboard/processos/319928/
2611,1001868-80.2023.4.01.3603,267413,0.7684,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8434,https://voyager.was.dev.br/dashboard/processos/267413/
2612,1013689-28.2025.4.01.3307,1287782,0.7384,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8434,https://voyager.was.dev.br/dashboard/processos/1287782/
2613,1000360-73.2022.4.01.4302,281742,0.7833,2022,CUMPRIMENTO DE SENTENÇA,0.8433,https://voyager.was.dev.br/dashboard/processos/281742/
2614,1026066-30.2022.4.01.3600,1308301,0.7833,2022,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8433,https://voyager.was.dev.br/dashboard/processos/1308301/
2615,1017916-94.2021.4.01.3600,1338089,0.7983,2021,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8433,https://voyager.was.dev.br/dashboard/processos/1338089/
2616,1000249-91.2018.4.01.3603,916812,0.8432,2018,CUMPRIMENTO DE SENTENÇA,0.8432,https://voyager.was.dev.br/dashboard/processos/916812/
2617,1008230-57.2025.4.01.3400,1658929,0.7380,2025,Cumprimento de Sentença de Ações Coletivas,0.8430,https://voyager.was.dev.br/dashboard/processos/1658929/
2618,1024608-07.2024.4.01.3600,1087431,0.7530,2024,Cumprimento de Sentença de Ações Coletivas,0.8430,https://voyager.was.dev.br/dashboard/processos/1087431/
2619,1013184-81.2022.4.01.3100,1136484,0.7829,2022,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1136484/
2620,1004802-52.2025.4.01.3502,1517414,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1517414/
2621,1000371-21.2025.4.01.4101,1522164,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1522164/
2622,1004751-38.2025.4.01.3309,2413312,0.7379,2025,Cumprimento de Sentença contra a Fazenda Pública Mediante Execução Invertida,0.8429,https://voyager.was.dev.br/dashboard/processos/2413312/
2623,1011370-38.2025.4.01.3000,1380645,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1380645/
2624,1047339-69.2025.4.01.3500,1508945,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1508945/
2625,1005360-82.2025.4.01.3903,1420794,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1420794/
2626,1002067-37.2025.4.01.3602,1457788,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1457788/
2627,1005209-34.2025.4.01.3704,1385534,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1385534/
2628,1004133-72.2025.4.01.3704,1378996,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1378996/
2629,1014061-68.2025.4.01.3600,1644724,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1644724/
2630,1001159-77.2025.4.01.3505,1498303,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1498303/
2631,1001286-21.2025.4.01.3600,2324844,0.7379,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/2324844/
2632,1005439-03.2025.4.01.3502,2419426,0.7379,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/2419426/
2633,1003765-93.2025.4.01.3306,1313007,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1313007/
2634,1010200-74.2025.4.01.3309,1371766,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1371766/
2635,1003262-15.2025.4.01.4101,1416441,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1416441/
2636,1007663-08.2025.4.01.3309,1371785,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA MEDIANTE EXECUÇÃO INVERTIDA,0.8429,https://voyager.was.dev.br/dashboard/processos/1371785/
2637,1085959-62.2025.4.01.3400,1360097,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1360097/
2638,1007324-49.2025.4.01.3309,1419866,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1419866/
2639,1031757-38.2025.4.01.3400,1239885,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1239885/
2640,1006490-49.2025.4.01.3502,2413792,0.7379,2025,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/2413792/
2641,1016092-16.2025.4.01.4100,1237523,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1237523/
2642,1000321-97.2025.4.01.3000,1422477,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1422477/
2643,1008809-96.2025.4.01.3305,1464066,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1464066/
2644,1007119-90.2025.4.01.3900,1359860,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1359860/
2645,1000785-64.2025.4.01.3310,1505525,0.7379,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8429,https://voyager.was.dev.br/dashboard/processos/1505525/
2646,1003296-94.2023.4.01.3507,427446,0.7678,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8428,https://voyager.was.dev.br/dashboard/processos/427446/
2647,1001914-82.2026.4.01.3306,1360865,0.7228,2026,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8428,https://voyager.was.dev.br/dashboard/processos/1360865/
2648,1000061-90.2026.4.01.3903,1422892,0.7228,2026,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8428,https://voyager.was.dev.br/dashboard/processos/1422892/
2649,1014583-17.2024.4.01.3702,1422112,0.7528,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8428,https://voyager.was.dev.br/dashboard/processos/1422112/
2650,1004378-23.2024.4.01.3315,1360024,0.7528,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8428,https://voyager.was.dev.br/dashboard/processos/1360024/
2651,1006249-40.2024.4.01.4301,1729464,0.7528,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8428,https://voyager.was.dev.br/dashboard/processos/1729464/
2652,1002042-09.2020.4.01.3502,402529,0.8126,2020,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8426,https://voyager.was.dev.br/dashboard/processos/402529/
2653,1001637-55.2020.4.01.3507,95733,0.8125,2020,CUMPRIMENTO DE SENTENÇA,0.8425,https://voyager.was.dev.br/dashboard/processos/95733/
2654,1006940-68.2025.4.01.3703,1488304,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1488304/
2655,1058561-61.2025.4.01.3200,1363160,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1363160/
2656,1009939-94.2025.4.01.3314,1251276,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1251276/
2657,1017336-70.2025.4.01.3100,1356862,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1356862/
2658,1027451-72.2025.4.01.3902,1303247,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1303247/
2659,1006784-59.2025.4.01.3904,1413116,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1413116/
2660,1027346-95.2025.4.01.3902,1301926,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1301926/
2661,1027828-43.2025.4.01.3902,1302250,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1302250/
2662,1025211-13.2025.4.01.3902,1483683,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1483683/
2663,1024714-96.2025.4.01.3902,1302309,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1302309/
2664,1000847-28.2026.4.01.4100,1376852,0.7222,2026,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1376852/
2665,1004620-17.2025.4.01.3001,1304108,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1304108/
2666,1004010-49.2025.4.01.3001,1303411,0.7372,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8422,https://voyager.was.dev.br/dashboard/processos/1303411/
2667,1009177-75.2025.4.01.3703,1376005,0.7371,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8421,https://voyager.was.dev.br/dashboard/processos/1376005/
2668,1004451-70.2021.4.01.4100,1736393,0.7970,2021,CUMPRIMENTO DE SENTENÇA,0.8420,https://voyager.was.dev.br/dashboard/processos/1736393/
2669,1005256-86.2021.4.01.3400,2323041,0.7970,2021,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8420,https://voyager.was.dev.br/dashboard/processos/2323041/
2670,1007954-16.2022.4.01.3502,230195,0.7819,2022,CUMPRIMENTO DE SENTENÇA,0.8419,https://voyager.was.dev.br/dashboard/processos/230195/
2671,1003970-78.2023.4.01.3505,541761,0.7668,2023,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8418,https://voyager.was.dev.br/dashboard/processos/541761/
2672,0025403-38.2016.4.01.3300,1363292,0.8716,2016,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8416,https://voyager.was.dev.br/dashboard/processos/1363292/
2673,1003272-35.2024.4.01.3506,1725647,0.7516,2024,CUMPRIMENTO DE SENTENÇA,0.8416,https://voyager.was.dev.br/dashboard/processos/1725647/
2674,1015081-31.2024.4.01.3600,1592425,0.7516,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8416,https://voyager.was.dev.br/dashboard/processos/1592425/
2675,1003764-15.2024.4.01.3704,1737309,0.7516,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8416,https://voyager.was.dev.br/dashboard/processos/1737309/
2676,1005799-69.2024.4.01.3502,2416278,0.7516,2024,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8416,https://voyager.was.dev.br/dashboard/processos/2416278/
2677,1033595-59.2024.4.01.3300,1251099,0.7516,2024,CUMPRIMENTO DE SENTENçA,0.8416,https://voyager.was.dev.br/dashboard/processos/1251099/
2678,1010347-40.2024.4.01.3502,2414685,0.7516,2024,CUMPRIMENTO DE SENTENçA CONTRA A FAZENDA PúBLICA,0.8416,https://voyager.was.dev.br/dashboard/processos/2414685/
2679,1009591-31.2024.4.01.3308,1423214,0.7516,2024,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8416,https://voyager.was.dev.br/dashboard/processos/1423214/
2680,1005407-44.2025.4.01.3907,1399425,0.7365,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8415,https://voyager.was.dev.br/dashboard/processos/1399425/
2681,1013742-91.2025.4.01.3700,1386932,0.7363,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8413,https://voyager.was.dev.br/dashboard/processos/1386932/
2682,1043737-34.2025.4.01.3900,1422485,0.7363,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8413,https://voyager.was.dev.br/dashboard/processos/1422485/
2683,1002212-02.2025.4.01.3600,1370150,0.7363,2025,CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA,0.8413,https://voyager.was.dev.br/dashboard/processos/1370150/
